FunctionCode,Address,Type,Size,ParamName,Scale,Description,ModelSim
3,7238,u16,16,param49,1,单元1并离网状态,model=4|arg1=emu.PcsList[deviceId].gridOnOffSwitch|arg2=|arg3=|arg4=1000
3,7239,u16,16,param50,10,单元1可用功率,0
3,7240,u16,16,param51,10,单元1总负载比,0
3,7241,u16,16,param52,10,单元1交流漏电流,0
3,7242,u16,16,param53,10,单元1绝缘阻抗,0
6,7800,u16,16,param54,1,开关机,0
6,7801,u16,16,param55,1,上电自启动,0
6,7802,u16,16,param56,1,电网额定频率,0
6,7803,u16,16,param57,1,H/LVRT,0
6,7804,u16,16,param58,1,主动孤岛,0
6,7805,u16,16,param59,1,计划曲线运行,0
6,7806,u16,16,param60,1,系统运行模式,0
6,7807,u16,16,param61,1,有功功率控制,0
6,7808,u16,16,param62,1,无功功率运行模式,0
6,7809,u16,16,param63,1,无功功率控制,0
6,7810,u16,16,param64,1,功率因数控制,0
6,7811,int16,16,param65,10,有功功率设定,model=4|arg1=emu.PcsList[deviceId].PCSActivePowerSetting|arg2=|arg3=|arg4=1000
6,7812,int16,16,param66,10,无功功率设定,model=4|arg1=emu.PcsList[deviceId].PCSReactivePowerSetting|arg2=|arg3=|arg4=1000
6,7813,int16,16,param67,10,功率因数设定,0
6,7814,int16,16,param68,10,恒流模式电流,0
6,7815,u32,32,param69,1000,功率斜率,model=4|arg1=emu.PcsList[deviceId].PowerRampRate|arg2=|arg3=|arg4=1000
6,7817,u32,32,param70,1000,启停斜率,model=4|arg1=emu.PcsList[deviceId].StartStopRampRate|arg2=|arg3=|arg4=1000
6,7819,u16,16,param71,1,远程通讯故障保护,0
6,7820,u16,16,param72,1,恢复并网,0
6,7821,u16,16,param73,1,电网异常自恢复,0
6,7822,u16,16,param74,1,SVG功能,0
6,7823,u16,16,param75,1,外接 PID功能,0
6,7824,u16,16,param76,1,故障恢复时间,0
6,7825,u16,16,param77,10,恒压模式直流电压,0
6,7864,u16,16,param78,1,计划曲线-时段数量,0
6,7865,u16,16,param79,1,计划曲线-时段1开始时间,0
6,7866,u16,16,param80,1,计划曲线-时段1结束时间,0
6,7867,u16,16,param81,1,计划曲线-时段2开始时间,0
6,7868,u16,16,param82,1,计划曲线-时段2结束时间,0
6,7869,u16,16,param83,1,计划曲线-时段3开始时间,0
6,7870,u16,16,param84,1,计划曲线-时段3结束时间,0
6,7871,u16,16,param85,1,计划曲线-时段4开始时间,0
6,7872,u16,16,param86,1,计划曲线-时段4结束时间,0
6,7873,u16,16,param87,1,计划曲线-时段5开始时间,0
6,7874,u16,16,param88,1,计划曲线-时段5结束时间,0
6,7875,u16,16,param89,1,计划曲线-时段6开始时间,0
6,7876,u16,16,param90,1,计划曲线-时段6结束时间,0
6,7877,u16,16,param91,1,计划曲线-时段7开始时间,0
6,7878,u16,16,param92,1,计划曲线-时段7结束时间,0
6,7879,u16,16,param93,1,计划曲线-时段8开始时间,0
6,7880,u16,16,param94,1,计划曲线-时段8结束时间,0
6,7881,int16,16,param95,1,计划曲线-时段1有功功率,0
6,7882,int16,16,param96,1,计划曲线-时段1无功功率,0
6,7883,int16,16,param97,1,计划曲线-时段2有功功率,0
6,7884,int16,16,param98,1,计划曲线-时段2无功功率,0
6,7885,int16,16,param99,1,计划曲线-时段3有功功率,0
6,7886,int16,16,param100,1,计划曲线-时段3无功功率,0
6,7887,int16,16,param101,1,计划曲线-时段4有功功率,0
6,7888,int16,16,param102,1,计划曲线-时段4无功功率,0
6,7889,int16,16,param103,1,计划曲线-时段5有功功率,0
6,7890,int16,16,param104,1,计划曲线-时段5无功功率,0
6,7891,int16,16,param105,1,计划曲线-时段6有功功率,0
6,7892,int16,16,param106,1,计划曲线-时段6无功功率,0
6,7893,int16,16,param107,1,计划曲线-时段7有功功率,0
6,7894,int16,16,param108,1,计划曲线-时段7无功功率,0
6,7895,int16,16,param109,1,计划曲线-时段8有功功率,0
6,7896,int16,16,param110,1,计划曲线-时段8无功功率,0
6,7900,u16,16,param111,1,单元1并离网模式,0
3,8200,u16,16,param112,1,单元1BMS系统状态,0
3,8201,u16,16,param113,10,单元1电池组总电压,0
3,8202,int16,16,param114,10,单元1电池组总电流,0
3,8203,u16,16,param115,10,单元1电池组SOC,0
3,8204,u16,16,param116,10,单元1电池组SOH,0
3,8205,u16,16,param117,10,单元1充电限制电流,0
3,8206,u16,16,param118,10,单元1放电限制电流,0
3,8207,u16,16,param119,10,单元1充电限制电压,0
3,8208,u16,16,param120,10,单元1放电限制电压,0
3,8209,u16,16,param121,10,单元1充电可用电量,0
3,8210,u16,16,param122,10,单元1放电可用电量,0
